tech,year,month,unit,value
Bhumibol,1,1,m3,8428400000.0
Bhumibol,1,2,m3,8428400000.0
Bhumibol,1,3,m3,8428400000.0
Bhumibol,1,4,m3,8428400000.0
Bhumibol,1,5,m3,8428400000.0
Bhumibol,1,6,m3,8428400000.0
Bhumibol,1,7,m3,8428400000.0
Bhumibol,1,8,m3,8428400000.0
Bhumibol,1,9,m3,8428400000.0
Bhumibol,1,10,m3,8428400000.0
Bhumibol,1,11,m3,8428400000.0
Bhumibol,1,12,m3,8428400000.0
Bhumibol,1,13,m3,8428400000.0
Bhumibol,1,14,m3,8428400000.0
Bhumibol,1,15,m3,8428400000.0
Bhumibol,1,16,m3,8428400000.0
Bhumibol,1,17,m3,8428400000.0
Bhumibol,1,18,m3,8428400000.0
Bhumibol,1,19,m3,8428400000.0
Bhumibol,1,20,m3,8428400000.0
Bhumibol,1,21,m3,8428400000.0
Bhumibol,1,22,m3,8428400000.0
Bhumibol,1,23,m3,8428400000.0
Bhumibol,1,24,m3,8428400000.0
Bhumibol,1,25,m3,8416000000.0
Bhumibol,1,26,m3,8416000000.0
Bhumibol,1,27,m3,8416000000.0
Bhumibol,1,28,m3,8416000000.0
Bhumibol,1,29,m3,8416000000.0
Bhumibol,1,30,m3,8416000000.0
Bhumibol,1,31,m3,8416000000.0
Bhumibol,1,32,m3,8416000000.0
Bhumibol,1,33,m3,8416000000.0
Bhumibol,1,34,m3,8416000000.0
Bhumibol,1,35,m3,8416000000.0
Bhumibol,1,36,m3,8416000000.0
Bhumibol,1,37,m3,8416000000.0
Bhumibol,1,38,m3,8416000000.0
Bhumibol,1,39,m3,8416000000.0
Bhumibol,1,40,m3,8416000000.0
Bhumibol,1,41,m3,8416000000.0
Bhumibol,1,42,m3,8416000000.0
Bhumibol,1,43,m3,8416000000.0
Bhumibol,1,44,m3,8416000000.0
Bhumibol,1,45,m3,8416000000.0
Bhumibol,1,46,m3,8416000000.0
Bhumibol,1,47,m3,8416000000.0
Bhumibol,1,48,m3,8416000000.0
Bhumibol,1,49,m3,8403590000.0
Bhumibol,1,50,m3,8403590000.0
Bhumibol,1,51,m3,8403590000.0
Bhumibol,1,52,m3,8403590000.0
Bhumibol,1,53,m3,8403590000.0
Bhumibol,1,54,m3,8403590000.0
Bhumibol,1,55,m3,8403590000.0
Bhumibol,1,56,m3,8403590000.0
Bhumibol,1,57,m3,8403590000.0
Bhumibol,1,58,m3,8403590000.0
Bhumibol,1,59,m3,8403590000.0
Bhumibol,1,60,m3,8403590000.0
Bhumibol,1,61,m3,8403590000.0
Bhumibol,1,62,m3,8403590000.0
Bhumibol,1,63,m3,8403590000.0
Bhumibol,1,64,m3,8403590000.0
Bhumibol,1,65,m3,8403590000.0
Bhumibol,1,66,m3,8403590000.0
Bhumibol,1,67,m3,8403590000.0
Bhumibol,1,68,m3,8403590000.0
Bhumibol,1,69,m3,8403590000.0
Bhumibol,1,70,m3,8403590000.0
Bhumibol,1,71,m3,8403590000.0
Bhumibol,1,72,m3,8403590000.0
Bhumibol,1,73,m3,8391190000.0
Bhumibol,1,74,m3,8391190000.0
Bhumibol,1,75,m3,8391190000.0
Bhumibol,1,76,m3,8391190000.0
Bhumibol,1,77,m3,8391190000.0
Bhumibol,1,78,m3,8391190000.0
Bhumibol,1,79,m3,8391190000.0
Bhumibol,1,80,m3,8391190000.0
Bhumibol,1,81,m3,8391190000.0
Bhumibol,1,82,m3,8391190000.0
Bhumibol,1,83,m3,8391190000.0
Bhumibol,1,84,m3,8391190000.0
Bhumibol,1,85,m3,8391190000.0
Bhumibol,1,86,m3,8391190000.0
Bhumibol,1,87,m3,8391190000.0
Bhumibol,1,88,m3,8391190000.0
Bhumibol,1,89,m3,8391190000.0
Bhumibol,1,90,m3,8391190000.0
Bhumibol,1,91,m3,8391190000.0
Bhumibol,1,92,m3,8391190000.0
Bhumibol,1,93,m3,8391190000.0
Bhumibol,1,94,m3,8391190000.0
Bhumibol,1,95,m3,8391190000.0
Bhumibol,1,96,m3,8391190000.0
Bhumibol,1,97,m3,8378800000.0
Bhumibol,1,98,m3,8378800000.0
Bhumibol,1,99,m3,8378800000.0
Bhumibol,1,100,m3,8378800000.0
Bhumibol,1,101,m3,8378800000.0
Bhumibol,1,102,m3,8378800000.0
Bhumibol,1,103,m3,8378800000.0
Bhumibol,1,104,m3,8378800000.0
Bhumibol,1,105,m3,8378800000.0
Bhumibol,1,106,m3,8378800000.0
Bhumibol,1,107,m3,8378800000.0
Bhumibol,1,108,m3,8378800000.0
Bhumibol,1,109,m3,8378800000.0
Bhumibol,1,110,m3,8378800000.0
Bhumibol,1,111,m3,8378800000.0
Bhumibol,1,112,m3,8378800000.0
Bhumibol,1,113,m3,8378800000.0
Bhumibol,1,114,m3,8378800000.0
Bhumibol,1,115,m3,8378800000.0
Bhumibol,1,116,m3,8378800000.0
Bhumibol,1,117,m3,8378800000.0
Bhumibol,1,118,m3,8378800000.0
Bhumibol,1,119,m3,8378800000.0
Bhumibol,1,120,m3,8378800000.0
Bhumibol,1,121,m3,8366390000.0
Bhumibol,1,122,m3,8366390000.0
Bhumibol,1,123,m3,8366390000.0
Bhumibol,1,124,m3,8366390000.0
Bhumibol,1,125,m3,8366390000.0
Bhumibol,1,126,m3,8366390000.0
Bhumibol,1,127,m3,8366390000.0
Bhumibol,1,128,m3,8366390000.0
Bhumibol,1,129,m3,8366390000.0
Bhumibol,1,130,m3,8366390000.0
Bhumibol,1,131,m3,8366390000.0
Bhumibol,1,132,m3,8366390000.0
Bhumibol,1,133,m3,8366390000.0
Bhumibol,1,134,m3,8366390000.0
Bhumibol,1,135,m3,8366390000.0
Bhumibol,1,136,m3,8366390000.0
Bhumibol,1,137,m3,8366390000.0
Bhumibol,1,138,m3,8366390000.0
Bhumibol,1,139,m3,8366390000.0
Bhumibol,1,140,m3,8366390000.0
Bhumibol,1,141,m3,8366390000.0
Bhumibol,1,142,m3,8366390000.0
Bhumibol,1,143,m3,8366390000.0
Bhumibol,1,144,m3,8366390000.0
Bhumibol,1,145,m3,8353990000.0
Bhumibol,1,146,m3,8353990000.0
Bhumibol,1,147,m3,8353990000.0
Bhumibol,1,148,m3,8353990000.0
Bhumibol,1,149,m3,8353990000.0
Bhumibol,1,150,m3,8353990000.0
Bhumibol,1,151,m3,8353990000.0
Bhumibol,1,152,m3,8353990000.0
Bhumibol,1,153,m3,8353990000.0
Bhumibol,1,154,m3,8353990000.0
Bhumibol,1,155,m3,8353990000.0
Bhumibol,1,156,m3,8353990000.0
Bhumibol,1,157,m3,8353990000.0
Bhumibol,1,158,m3,8353990000.0
Bhumibol,1,159,m3,8353990000.0
Bhumibol,1,160,m3,8353990000.0
Bhumibol,1,161,m3,8353990000.0
Bhumibol,1,162,m3,8353990000.0
Bhumibol,1,163,m3,8353990000.0
Bhumibol,1,164,m3,8353990000.0
Bhumibol,1,165,m3,8353990000.0
Bhumibol,1,166,m3,8353990000.0
Bhumibol,1,167,m3,8353990000.0
Bhumibol,1,168,m3,8353990000.0
Bhumibol,1,169,m3,8341580000.0
Bhumibol,1,170,m3,8341580000.0
Bhumibol,1,171,m3,8341580000.0
Bhumibol,1,172,m3,8341580000.0
Bhumibol,1,173,m3,8341580000.0
Bhumibol,1,174,m3,8341580000.0
Bhumibol,1,175,m3,8341580000.0
Bhumibol,1,176,m3,8341580000.0
Bhumibol,1,177,m3,8341580000.0
Bhumibol,1,178,m3,8341580000.0
Bhumibol,1,179,m3,8341580000.0
Bhumibol,1,180,m3,8341580000.0
Bhumibol,1,181,m3,8341580000.0
Bhumibol,1,182,m3,8341580000.0
Bhumibol,1,183,m3,8341580000.0
Bhumibol,1,184,m3,8341580000.0
Bhumibol,1,185,m3,8341580000.0
Bhumibol,1,186,m3,8341580000.0
Bhumibol,1,187,m3,8341580000.0
Bhumibol,1,188,m3,8341580000.0
Bhumibol,1,189,m3,8341580000.0
Bhumibol,1,190,m3,8341580000.0
Bhumibol,1,191,m3,8341580000.0
Bhumibol,1,192,m3,8341580000.0
Bhumibol,1,193,m3,8329180000.0
Bhumibol,1,194,m3,8329180000.0
Bhumibol,1,195,m3,8329180000.0
Bhumibol,1,196,m3,8329180000.0
Bhumibol,1,197,m3,8329180000.0
Bhumibol,1,198,m3,8329180000.0
Bhumibol,1,199,m3,8329180000.0
Bhumibol,1,200,m3,8329180000.0
Bhumibol,1,201,m3,8329180000.0
Bhumibol,1,202,m3,8329180000.0
Bhumibol,1,203,m3,8329180000.0
Bhumibol,1,204,m3,8329180000.0
Bhumibol,1,205,m3,8329180000.0
Bhumibol,1,206,m3,8329180000.0
Bhumibol,1,207,m3,8329180000.0
Bhumibol,1,208,m3,8329180000.0
Bhumibol,1,209,m3,8329180000.0
Bhumibol,1,210,m3,8329180000.0
Bhumibol,1,211,m3,8329180000.0
Bhumibol,1,212,m3,8329180000.0
Bhumibol,1,213,m3,8329180000.0
Bhumibol,1,214,m3,8329180000.0
Bhumibol,1,215,m3,8329180000.0
Bhumibol,1,216,m3,8329180000.0
Bhumibol,1,217,m3,8316790000.0
Bhumibol,1,218,m3,8316790000.0
Bhumibol,1,219,m3,8316790000.0
Bhumibol,1,220,m3,8316790000.0
Bhumibol,1,221,m3,8316790000.0
Bhumibol,1,222,m3,8316790000.0
Bhumibol,1,223,m3,8316790000.0
Bhumibol,1,224,m3,8316790000.0
Bhumibol,1,225,m3,8316790000.0
Bhumibol,1,226,m3,8316790000.0
Bhumibol,1,227,m3,8316790000.0
Bhumibol,1,228,m3,8316790000.0
Bhumibol,1,229,m3,8316790000.0
Bhumibol,1,230,m3,8316790000.0
Bhumibol,1,231,m3,8316790000.0
Bhumibol,1,232,m3,8316790000.0
Bhumibol,1,233,m3,8316790000.0
Bhumibol,1,234,m3,8316790000.0
Bhumibol,1,235,m3,8316790000.0
Bhumibol,1,236,m3,8316790000.0
Bhumibol,1,237,m3,8316790000.0
Bhumibol,1,238,m3,8316790000.0
Bhumibol,1,239,m3,8316790000.0
Bhumibol,1,240,m3,8316790000.0
Bhumibol,1,241,m3,8304380000.0
Bhumibol,1,242,m3,8304380000.0
Bhumibol,1,243,m3,8304380000.0
Bhumibol,1,244,m3,8304380000.0
Bhumibol,1,245,m3,8304380000.0
Bhumibol,1,246,m3,8304380000.0
Bhumibol,1,247,m3,8304380000.0
Bhumibol,1,248,m3,8304380000.0
Bhumibol,1,249,m3,8304380000.0
Bhumibol,1,250,m3,8304380000.0
Bhumibol,1,251,m3,8304380000.0
Bhumibol,1,252,m3,8304380000.0
Bhumibol,1,253,m3,8304380000.0
Bhumibol,1,254,m3,8304380000.0
Bhumibol,1,255,m3,8304380000.0
Bhumibol,1,256,m3,8304380000.0
Bhumibol,1,257,m3,8304380000.0
Bhumibol,1,258,m3,8304380000.0
Bhumibol,1,259,m3,8304380000.0
Bhumibol,1,260,m3,8304380000.0
Bhumibol,1,261,m3,8304380000.0
Bhumibol,1,262,m3,8304380000.0
Bhumibol,1,263,m3,8304380000.0
Bhumibol,1,264,m3,8304380000.0
Bhumibol,1,265,m3,8291980000.0
Bhumibol,1,266,m3,8291980000.0
Bhumibol,1,267,m3,8291980000.0
Bhumibol,1,268,m3,8291980000.0
Bhumibol,1,269,m3,8291980000.0
Bhumibol,1,270,m3,8291980000.0
Bhumibol,1,271,m3,8291980000.0
Bhumibol,1,272,m3,8291980000.0
Bhumibol,1,273,m3,8291980000.0
Bhumibol,1,274,m3,8291980000.0
Bhumibol,1,275,m3,8291980000.0
Bhumibol,1,276,m3,8291980000.0
Bhumibol,1,277,m3,8291980000.0
Bhumibol,1,278,m3,8291980000.0
Bhumibol,1,279,m3,8291980000.0
Bhumibol,1,280,m3,8291980000.0
Bhumibol,1,281,m3,8291980000.0
Bhumibol,1,282,m3,8291980000.0
Bhumibol,1,283,m3,8291980000.0
Bhumibol,1,284,m3,8291980000.0
Bhumibol,1,285,m3,8291980000.0
Bhumibol,1,286,m3,8291980000.0
Bhumibol,1,287,m3,8291980000.0
Bhumibol,1,288,m3,8291980000.0
Bhumibol,1,289,m3,8279570000.0
Bhumibol,1,290,m3,8279570000.0
Bhumibol,1,291,m3,8279570000.0
Bhumibol,1,292,m3,8279570000.0
Bhumibol,1,293,m3,8279570000.0
Bhumibol,1,294,m3,8279570000.0
Bhumibol,1,295,m3,8279570000.0
Bhumibol,1,296,m3,8279570000.0
Bhumibol,1,297,m3,8279570000.0
Bhumibol,1,298,m3,8279570000.0
Bhumibol,1,299,m3,8279570000.0
Bhumibol,1,300,m3,8279570000.0
Bhumibol,1,301,m3,8279570000.0
Bhumibol,1,302,m3,8279570000.0
Bhumibol,1,303,m3,8279570000.0
Bhumibol,1,304,m3,8279570000.0
Bhumibol,1,305,m3,8279570000.0
Bhumibol,1,306,m3,8279570000.0
Bhumibol,1,307,m3,8279570000.0
Bhumibol,1,308,m3,8279570000.0
Bhumibol,1,309,m3,8279570000.0
Bhumibol,1,310,m3,8279570000.0
Bhumibol,1,311,m3,8279570000.0
Bhumibol,1,312,m3,8279570000.0
Bhumibol,1,313,m3,8267170000.0
Bhumibol,1,314,m3,8267170000.0
Bhumibol,1,315,m3,8267170000.0
Bhumibol,1,316,m3,8267170000.0
Bhumibol,1,317,m3,8267170000.0
Bhumibol,1,318,m3,8267170000.0
Bhumibol,1,319,m3,8267170000.0
Bhumibol,1,320,m3,8267170000.0
Bhumibol,1,321,m3,8267170000.0
Bhumibol,1,322,m3,8267170000.0
Bhumibol,1,323,m3,8267170000.0
Bhumibol,1,324,m3,8267170000.0
Bhumibol,1,325,m3,8267170000.0
Bhumibol,1,326,m3,8267170000.0
Bhumibol,1,327,m3,8267170000.0
Bhumibol,1,328,m3,8267170000.0
Bhumibol,1,329,m3,8267170000.0
Bhumibol,1,330,m3,8267170000.0
Bhumibol,1,331,m3,8267170000.0
Bhumibol,1,332,m3,8267170000.0
Bhumibol,1,333,m3,8267170000.0
Bhumibol,1,334,m3,8267170000.0
Bhumibol,1,335,m3,8267170000.0
Bhumibol,1,336,m3,8267170000.0
Bhumibol,1,337,m3,8254770000.0
Bhumibol,1,338,m3,8254770000.0
Bhumibol,1,339,m3,8254770000.0
Bhumibol,1,340,m3,8254770000.0
Bhumibol,1,341,m3,8254770000.0
Bhumibol,1,342,m3,8254770000.0
Bhumibol,1,343,m3,8254770000.0
Bhumibol,1,344,m3,8254770000.0
Bhumibol,1,345,m3,8254770000.0
Bhumibol,1,346,m3,8254770000.0
Bhumibol,1,347,m3,8254770000.0
Bhumibol,1,348,m3,8254770000.0
Bhumibol,1,349,m3,8254770000.0
Bhumibol,1,350,m3,8254770000.0
Bhumibol,1,351,m3,8254770000.0
Bhumibol,1,352,m3,8254770000.0
Bhumibol,1,353,m3,8254770000.0
Bhumibol,1,354,m3,8254770000.0
Bhumibol,1,355,m3,8254770000.0
Bhumibol,1,356,m3,8254770000.0
Bhumibol,1,357,m3,8254770000.0
Bhumibol,1,358,m3,8254770000.0
Bhumibol,1,359,m3,8254770000.0
Bhumibol,1,360,m3,8254770000.0
Bhumibol,1,361,m3,8242380000.0
Bhumibol,1,362,m3,8242380000.0
Bhumibol,1,363,m3,8242380000.0
Bhumibol,1,364,m3,8242380000.0
Bhumibol,1,365,m3,8242380000.0
Bhumibol,1,366,m3,8242380000.0
Bhumibol,1,367,m3,8242380000.0
Bhumibol,1,368,m3,8242380000.0
Bhumibol,1,369,m3,8242380000.0
Bhumibol,1,370,m3,8242380000.0
Bhumibol,1,371,m3,8242380000.0
Bhumibol,1,372,m3,8242380000.0
Bhumibol,1,373,m3,8242380000.0
Bhumibol,1,374,m3,8242380000.0
Bhumibol,1,375,m3,8242380000.0
Bhumibol,1,376,m3,8242380000.0
Bhumibol,1,377,m3,8242380000.0
Bhumibol,1,378,m3,8242380000.0
Bhumibol,1,379,m3,8242380000.0
Bhumibol,1,380,m3,8242380000.0
Bhumibol,1,381,m3,8242380000.0
Bhumibol,1,382,m3,8242380000.0
Bhumibol,1,383,m3,8242380000.0
Bhumibol,1,384,m3,8242380000.0
Bhumibol,1,385,m3,8229960000.0
Bhumibol,1,386,m3,8229960000.0
Bhumibol,1,387,m3,8229960000.0
Bhumibol,1,388,m3,8229960000.0
Bhumibol,1,389,m3,8229960000.0
Bhumibol,1,390,m3,8229960000.0
Bhumibol,1,391,m3,8229960000.0
Bhumibol,1,392,m3,8229960000.0
Bhumibol,1,393,m3,8229960000.0
Bhumibol,1,394,m3,8229960000.0
Bhumibol,1,395,m3,8229960000.0
Bhumibol,1,396,m3,8229960000.0
Bhumibol,1,397,m3,8229960000.0
Bhumibol,1,398,m3,8229960000.0
Bhumibol,1,399,m3,8229960000.0
Bhumibol,1,400,m3,8229960000.0
Bhumibol,1,401,m3,8229960000.0
Bhumibol,1,402,m3,8229960000.0
Bhumibol,1,403,m3,8229960000.0
Bhumibol,1,404,m3,8229960000.0
Bhumibol,1,405,m3,8229960000.0
Bhumibol,1,406,m3,8229960000.0
Bhumibol,1,407,m3,8229960000.0
Bhumibol,1,408,m3,8229960000.0
Bhumibol,1,409,m3,8217560000.0
Bhumibol,1,410,m3,8217560000.0
Bhumibol,1,411,m3,8217560000.0
Bhumibol,1,412,m3,8217560000.0
Bhumibol,1,413,m3,8217560000.0
Bhumibol,1,414,m3,8217560000.0
Bhumibol,1,415,m3,8217560000.0
Bhumibol,1,416,m3,8217560000.0
Bhumibol,1,417,m3,8217560000.0
Bhumibol,1,418,m3,8217560000.0
Bhumibol,1,419,m3,8217560000.0
Bhumibol,1,420,m3,8217560000.0
Bhumibol,1,421,m3,8217560000.0
Bhumibol,1,422,m3,8217560000.0
Bhumibol,1,423,m3,8217560000.0
Bhumibol,1,424,m3,8217560000.0
Bhumibol,1,425,m3,8217560000.0
Bhumibol,1,426,m3,8217560000.0
Bhumibol,1,427,m3,8217560000.0
Bhumibol,1,428,m3,8217560000.0
Bhumibol,1,429,m3,8217560000.0
Bhumibol,1,430,m3,8217560000.0
Bhumibol,1,431,m3,8217560000.0
Bhumibol,1,432,m3,8217560000.0
Bhumibol,1,433,m3,8205160000.0
Bhumibol,1,434,m3,8205160000.0
Bhumibol,1,435,m3,8205160000.0
Bhumibol,1,436,m3,8205160000.0
Bhumibol,1,437,m3,8205160000.0
Bhumibol,1,438,m3,8205160000.0
Bhumibol,1,439,m3,8205160000.0
Bhumibol,1,440,m3,8205160000.0
Bhumibol,1,441,m3,8205160000.0
Bhumibol,1,442,m3,8205160000.0
Bhumibol,1,443,m3,8205160000.0
Bhumibol,1,444,m3,8205160000.0
Bhumibol,1,445,m3,8205160000.0
Bhumibol,1,446,m3,8205160000.0
Bhumibol,1,447,m3,8205160000.0
Bhumibol,1,448,m3,8205160000.0
Bhumibol,1,449,m3,8205160000.0
Bhumibol,1,450,m3,8205160000.0
Bhumibol,1,451,m3,8205160000.0
Bhumibol,1,452,m3,8205160000.0
Bhumibol,1,453,m3,8205160000.0
Bhumibol,1,454,m3,8205160000.0
Bhumibol,1,455,m3,8205160000.0
Bhumibol,1,456,m3,8205160000.0
Bhumibol,1,457,m3,8192760000.0
Bhumibol,1,458,m3,8192760000.0
Bhumibol,1,459,m3,8192760000.0
Bhumibol,1,460,m3,8192760000.0
Bhumibol,1,461,m3,8192760000.0
Bhumibol,1,462,m3,8192760000.0
Bhumibol,1,463,m3,8192760000.0
Bhumibol,1,464,m3,8192760000.0
Bhumibol,1,465,m3,8192760000.0
Bhumibol,1,466,m3,8192760000.0
Bhumibol,1,467,m3,8192760000.0
Bhumibol,1,468,m3,8192760000.0
Bhumibol,1,469,m3,8192760000.0
Bhumibol,1,470,m3,8192760000.0
Bhumibol,1,471,m3,8192760000.0
Bhumibol,1,472,m3,8192760000.0
Bhumibol,1,473,m3,8192760000.0
Bhumibol,1,474,m3,8192760000.0
Bhumibol,1,475,m3,8192760000.0
Bhumibol,1,476,m3,8192760000.0
Bhumibol,1,477,m3,8192760000.0
Bhumibol,1,478,m3,8192760000.0
Bhumibol,1,479,m3,8192760000.0
Bhumibol,1,480,m3,8192760000.0
Bhumibol,1,481,m3,8180360000.0
Bhumibol,1,482,m3,8180360000.0
Bhumibol,1,483,m3,8180360000.0
Bhumibol,1,484,m3,8180360000.0
Bhumibol,1,485,m3,8180360000.0
Bhumibol,1,486,m3,8180360000.0
Bhumibol,1,487,m3,8180360000.0
Bhumibol,1,488,m3,8180360000.0
Bhumibol,1,489,m3,8180360000.0
Bhumibol,1,490,m3,8180360000.0
Bhumibol,1,491,m3,8180360000.0
Bhumibol,1,492,m3,8180360000.0
Bhumibol,1,493,m3,8180360000.0
Bhumibol,1,494,m3,8180360000.0
Bhumibol,1,495,m3,8180360000.0
Bhumibol,1,496,m3,8180360000.0
Bhumibol,1,497,m3,8180360000.0
Bhumibol,1,498,m3,8180360000.0
Bhumibol,1,499,m3,8180360000.0
Bhumibol,1,500,m3,8180360000.0
Bhumibol,1,501,m3,8180360000.0
Bhumibol,1,502,m3,8180360000.0
Bhumibol,1,503,m3,8180360000.0
Bhumibol,1,504,m3,8180360000.0
Bhumibol,1,505,m3,8167950000.0
Bhumibol,1,506,m3,8167950000.0
Bhumibol,1,507,m3,8167950000.0
Bhumibol,1,508,m3,8167950000.0
Bhumibol,1,509,m3,8167950000.0
Bhumibol,1,510,m3,8167950000.0
Bhumibol,1,511,m3,8167950000.0
Bhumibol,1,512,m3,8167950000.0
Bhumibol,1,513,m3,8167950000.0
Bhumibol,1,514,m3,8167950000.0
Bhumibol,1,515,m3,8167950000.0
Bhumibol,1,516,m3,8167950000.0
Bhumibol,1,517,m3,8167950000.0
Bhumibol,1,518,m3,8167950000.0
Bhumibol,1,519,m3,8167950000.0
Bhumibol,1,520,m3,8167950000.0
Bhumibol,1,521,m3,8167950000.0
Bhumibol,1,522,m3,8167950000.0
Bhumibol,1,523,m3,8167950000.0
Bhumibol,1,524,m3,8167950000.0
Bhumibol,1,525,m3,8167950000.0
Bhumibol,1,526,m3,8167950000.0
Bhumibol,1,527,m3,8167950000.0
Bhumibol,1,528,m3,8167950000.0
Bhumibol,1,529,m3,8155550000.0
Bhumibol,1,530,m3,8155550000.0
Bhumibol,1,531,m3,8155550000.0
Bhumibol,1,532,m3,8155550000.0
Bhumibol,1,533,m3,8155550000.0
Bhumibol,1,534,m3,8155550000.0
Bhumibol,1,535,m3,8155550000.0
Bhumibol,1,536,m3,8155550000.0
Bhumibol,1,537,m3,8155550000.0
Bhumibol,1,538,m3,8155550000.0
Bhumibol,1,539,m3,8155550000.0
Bhumibol,1,540,m3,8155550000.0
Bhumibol,1,541,m3,8155550000.0
Bhumibol,1,542,m3,8155550000.0
Bhumibol,1,543,m3,8155550000.0
Bhumibol,1,544,m3,8155550000.0
Bhumibol,1,545,m3,8155550000.0
Bhumibol,1,546,m3,8155550000.0
Bhumibol,1,547,m3,8155550000.0
Bhumibol,1,548,m3,8155550000.0
Bhumibol,1,549,m3,8155550000.0
Bhumibol,1,550,m3,8155550000.0
Bhumibol,1,551,m3,8155550000.0
Bhumibol,1,552,m3,8155550000.0
Bhumibol,1,553,m3,8143150000.0
Bhumibol,1,554,m3,8143150000.0
Bhumibol,1,555,m3,8143150000.0
Bhumibol,1,556,m3,8143150000.0
Bhumibol,1,557,m3,8143150000.0
Bhumibol,1,558,m3,8143150000.0
Bhumibol,1,559,m3,8143150000.0
Bhumibol,1,560,m3,8143150000.0
Bhumibol,1,561,m3,8143150000.0
Bhumibol,1,562,m3,8143150000.0
Bhumibol,1,563,m3,8143150000.0
Bhumibol,1,564,m3,8143150000.0
Bhumibol,1,565,m3,8143150000.0
Bhumibol,1,566,m3,8143150000.0
Bhumibol,1,567,m3,8143150000.0
Bhumibol,1,568,m3,8143150000.0
Bhumibol,1,569,m3,8143150000.0
Bhumibol,1,570,m3,8143150000.0
Bhumibol,1,571,m3,8143150000.0
Bhumibol,1,572,m3,8143150000.0
Bhumibol,1,573,m3,8143150000.0
Bhumibol,1,574,m3,8143150000.0
Bhumibol,1,575,m3,8143150000.0
Bhumibol,1,576,m3,8143150000.0
Bhumibol,1,577,m3,8130750000.0
Bhumibol,1,578,m3,8130750000.0
Bhumibol,1,579,m3,8130750000.0
Bhumibol,1,580,m3,8130750000.0
Bhumibol,1,581,m3,8130750000.0
Bhumibol,1,582,m3,8130750000.0
Bhumibol,1,583,m3,8130750000.0
Bhumibol,1,584,m3,8130750000.0
Bhumibol,1,585,m3,8130750000.0
Bhumibol,1,586,m3,8130750000.0
Bhumibol,1,587,m3,8130750000.0
Bhumibol,1,588,m3,8130750000.0
Bhumibol,1,589,m3,8130750000.0
Bhumibol,1,590,m3,8130750000.0
Bhumibol,1,591,m3,8130750000.0
Bhumibol,1,592,m3,8130750000.0
Bhumibol,1,593,m3,8130750000.0
Bhumibol,1,594,m3,8130750000.0
Bhumibol,1,595,m3,8130750000.0
Bhumibol,1,596,m3,8130750000.0
Bhumibol,1,597,m3,8130750000.0
Bhumibol,1,598,m3,8130750000.0
Bhumibol,1,599,m3,8130750000.0
Bhumibol,1,600,m3,8130750000.0
Bhumibol,1,601,m3,8118350000.0
Bhumibol,1,602,m3,8118350000.0
Bhumibol,1,603,m3,8118350000.0
Bhumibol,1,604,m3,8118350000.0
Bhumibol,1,605,m3,8118350000.0
Bhumibol,1,606,m3,8118350000.0
Bhumibol,1,607,m3,8118350000.0
Bhumibol,1,608,m3,8118350000.0
Bhumibol,1,609,m3,8118350000.0
Bhumibol,1,610,m3,8118350000.0
Bhumibol,1,611,m3,8118350000.0
Bhumibol,1,612,m3,8118350000.0
Bhumibol,1,613,m3,8118350000.0
Bhumibol,1,614,m3,8118350000.0
Bhumibol,1,615,m3,8118350000.0
Bhumibol,1,616,m3,8118350000.0
Bhumibol,1,617,m3,8118350000.0
Bhumibol,1,618,m3,8118350000.0
Bhumibol,1,619,m3,8118350000.0
Bhumibol,1,620,m3,8118350000.0
Bhumibol,1,621,m3,8118350000.0
Bhumibol,1,622,m3,8118350000.0
Bhumibol,1,623,m3,8118350000.0
Bhumibol,1,624,m3,8118350000.0
Bhumibol,1,625,m3,8105940000.0
Bhumibol,1,626,m3,8105940000.0
Bhumibol,1,627,m3,8105940000.0
Bhumibol,1,628,m3,8105940000.0
Bhumibol,1,629,m3,8105940000.0
Bhumibol,1,630,m3,8105940000.0
Bhumibol,1,631,m3,8105940000.0
Bhumibol,1,632,m3,8105940000.0
Bhumibol,1,633,m3,8105940000.0
Bhumibol,1,634,m3,8105940000.0
Bhumibol,1,635,m3,8105940000.0
Bhumibol,1,636,m3,8105940000.0
Bhumibol,1,637,m3,8105940000.0
Bhumibol,1,638,m3,8105940000.0
Bhumibol,1,639,m3,8105940000.0
Bhumibol,1,640,m3,8105940000.0
Bhumibol,1,641,m3,8105940000.0
Bhumibol,1,642,m3,8105940000.0
Bhumibol,1,643,m3,8105940000.0
Bhumibol,1,644,m3,8105940000.0
Bhumibol,1,645,m3,8105940000.0
Bhumibol,1,646,m3,8105940000.0
Bhumibol,1,647,m3,8105940000.0
Bhumibol,1,648,m3,8105940000.0
Bhumibol,1,649,m3,8093540000.0
Bhumibol,1,650,m3,8093540000.0
Bhumibol,1,651,m3,8093540000.0
Bhumibol,1,652,m3,8093540000.0
Bhumibol,1,653,m3,8093540000.0
Bhumibol,1,654,m3,8093540000.0
Bhumibol,1,655,m3,8093540000.0
Bhumibol,1,656,m3,8093540000.0
Bhumibol,1,657,m3,8093540000.0
Bhumibol,1,658,m3,8093540000.0
Bhumibol,1,659,m3,8093540000.0
Bhumibol,1,660,m3,8093540000.0
Bhumibol,1,661,m3,8093540000.0
Bhumibol,1,662,m3,8093540000.0
Bhumibol,1,663,m3,8093540000.0
Bhumibol,1,664,m3,8093540000.0
Bhumibol,1,665,m3,8093540000.0
Bhumibol,1,666,m3,8093540000.0
